Seafloor Age,Trench Absolute Orthogonal,Trench Absolute Parallel,Convergence Orthogonal,Convergence Parallel,subduction volume,sediment thickness,ocean crust carbon percent,Label
71.99,1.14,-4.38,1.72,0.48,0.03,167.06,2.62,0
70.22,1.6,-2.94,1.28,-0.94,0.02,166.38,2.61,0
64.44,1.15,-1.67,1.75,-2.19,0.03,165.34,2.58,0
62.66,0.65,-2.09,1.78,-1.56,0.03,165.09,2.57,0
60.53,-0.1,-2.73,1.8,-0.63,0.03,166.47,2.56,0
98.46,-0.09,-2.73,1.81,-0.61,0.04,166.29,2.72,0
98.08,-0.09,-2.73,1.82,-0.6,0.04,165.44,2.72,0
97.67,-1.63,-0.05,10.26,-3.07,0.21,168.18,2.72,0
96.96,-1.64,-0.05,10.28,-3.04,0.21,168.57,2.72,0
97.37,-1.65,-0.04,10.29,-3.02,0.21,168.24,2.73,0
97.38,-1.66,-0.04,10.31,-2.99,0.21,164.74,2.75,0
98.07,0.88,-2.99,7.06,3.2,0.14,168.32,2.78,0
97.76,0.86,-2.99,7.08,3.27,0.14,167.56,2.79,0
97.5,0.83,-2.99,7.1,3.33,0.14,167.85,2.81,0
97.23,0.31,-3.83,7.62,4.24,0.15,166.45,2.82,0
96.9,0.3,-3.82,7.63,4.3,0.15,166.72,2.83,0
97.33,0.26,-3.82,7.66,4.36,0.15,162.73,2.85,0
96.99,-2.22,0.24,10.13,0.37,0.2,159.12,2.86,0
96.63,-2.29,0.23,10.19,0.47,0.2,169.98,2.86,0
96.31,-2.34,0.22,10.24,0.56,0.21,158.68,2.85,0
96.74,-2.39,0.21,10.28,0.66,0.21,310.7,2.84,0
94.81,-2.69,1.44,10.57,-0.51,0.21,318.78,2.84,0
90.77,-3.31,4.35,11.19,-3.36,0.22,323.07,2.82,0
86.18,-3.32,4.35,11.19,-3.32,0.22,164.91,2.74,0
80.91,-3.33,4.35,11.2,-3.28,0.21,165.92,2.66,0
72.5,-3.35,4.35,12.53,-3.04,0.23,162.66,2.62,0
67.96,-3.36,4.35,12.53,-3.0,0.22,163.3,2.6,0
63.79,-0.69,-1.82,9.86,3.19,0.17,7115.28,2.58,0
60.92,-0.68,-1.82,9.85,3.2,0.17,163.85,2.56,0
58.59,-0.68,-1.82,9.85,3.2,0.16,163.75,2.55,0
56.68,-0.68,-1.82,9.85,3.2,0.16,161.99,2.54,0
54.85,-0.68,-1.82,9.84,3.21,0.16,163.38,2.53,0
53.52,-0.68,-1.82,9.84,3.21,0.16,163.25,2.52,0
52.24,-0.68,-1.82,9.84,3.22,0.15,163.1,2.52,0
51.11,-0.67,-1.82,9.84,3.22,0.15,162.97,2.51,0
49.99,-0.67,-1.82,9.83,3.23,0.15,162.87,2.5,0
48.88,-0.67,-1.83,9.83,3.23,0.15,162.77,2.49,0
47.69,9.01,1.44,0.0,0.0,0.0,162.7,2.49,0
49.58,-1.23,-6.77,8.66,1.51,0.13,162.52,2.5,0
46.4,-9.1,-0.51,5.8,6.57,0.09,162.34,2.48,0
48.05,-9.03,1.14,6.91,5.44,0.1,162.17,2.49,0
51.85,-9.03,1.14,6.92,5.46,0.11,238.36,2.51,0
52.84,-9.02,1.14,6.92,5.48,0.12,241.17,2.52,0
53.12,-9.01,1.14,6.92,5.5,0.12,214.82,2.52,0
52.36,-9.0,1.14,6.91,5.52,0.11,233.02,2.52,0
52.25,-8.99,1.14,6.91,5.53,0.11,229.91,2.52,0
63.29,-8.98,1.14,6.9,5.55,0.12,162.24,2.64,0
58.41,-9.15,0.46,10.77,4.81,0.18,215.54,2.56,0
49.12,-3.24,-4.78,2.91,0.48,0.04,213.54,2.5,0
48.51,-3.23,-4.78,2.91,0.48,0.04,160.08,2.49,0
48.57,-3.22,-4.79,2.91,0.48,0.04,152.68,2.49,0
47.68,-3.2,-4.8,2.91,0.48,0.04,154.99,2.49,0
47.42,-3.19,-4.81,2.91,0.48,0.04,161.9,2.48,0
48.19,-3.18,-4.82,2.91,0.48,0.04,165.4,2.49,0
46.9,-3.16,-4.83,2.91,0.48,0.04,166.73,2.48,0
47.35,-3.15,-4.84,2.91,0.48,0.04,167.21,2.48,0
45.27,-3.14,-4.85,2.91,0.48,0.04,170.22,2.47,0
44.71,-2.47,-4.0,7.48,3.87,0.11,172.12,2.47,0
45.69,-2.47,-4.01,7.48,3.87,0.11,168.52,2.47,0
44.0,-2.47,-4.01,7.48,3.87,0.11,172.77,2.46,0
50.1,-2.47,-4.01,7.48,3.87,0.12,172.45,2.58,0
48.76,-2.46,-4.01,7.48,3.87,0.11,172.05,2.57,0
47.92,-2.46,-4.01,7.48,3.87,0.11,171.75,2.56,0
47.2,-2.46,-4.01,7.48,3.87,0.11,171.45,2.56,0
33.66,-2.46,-4.01,7.48,3.87,0.09,171.16,2.38,0
33.83,-2.45,-4.01,7.48,3.87,0.09,170.86,2.38,0
36.3,-2.45,-4.02,7.48,3.87,0.1,170.41,2.4,0
36.49,-2.27,-3.39,5.71,1.25,0.08,170.12,2.4,0
36.36,-2.27,-3.39,5.71,1.25,0.07,169.82,2.4,0
36.31,-2.27,-3.39,5.71,1.25,0.07,169.96,2.41,0
36.19,-2.26,-3.4,5.71,1.25,0.07,169.66,2.41,0
36.08,-2.26,-3.4,5.71,1.25,0.07,169.36,2.42,0
36.02,-2.26,-3.4,5.71,1.25,0.07,168.85,2.44,0
38.28,-2.26,-3.4,5.71,1.25,0.08,167.27,2.52,0
38.18,-2.26,-3.4,5.71,1.25,0.08,165.63,2.53,0
38.15,-2.25,-3.4,5.71,1.25,0.08,162.75,2.54,0
38.06,-2.25,-3.4,5.71,1.25,0.08,161.53,2.54,0
37.98,-0.58,-2.22,5.4,0.69,0.07,160.43,2.54,0
38.19,-0.58,-2.22,5.4,0.69,0.07,157.46,2.54,0
38.35,-0.58,-2.22,5.39,0.69,0.07,156.18,2.53,0
38.46,-0.58,-2.22,5.4,0.69,0.07,155.21,2.51,0
38.57,-0.58,-2.22,5.4,0.69,0.07,154.06,2.49,0
38.69,-0.58,-2.22,5.4,0.69,0.07,153.1,2.46,0
38.7,-0.58,-2.22,5.4,0.69,0.07,150.34,2.42,0
38.8,-0.58,-2.22,5.4,0.69,0.07,149.45,2.38,0
38.9,-0.58,-2.22,5.4,0.69,0.07,149.2,2.34,0
39.0,-0.58,-2.22,5.4,0.69,0.07,148.72,2.28,0
0.35,-2.08,0.7,4.28,0.92,0.0,4724.53,0.34,0
3.82,-2.09,0.7,4.29,0.91,0.02,5370.23,0.92,0
3.59,-2.09,0.69,4.31,0.9,0.02,5242.15,0.94,0
3.34,-2.1,0.69,4.32,0.89,0.02,5014.21,0.95,0
3.1,-2.1,0.69,4.33,0.87,0.01,1280.09,0.96,0
2.88,-2.11,0.68,4.35,0.86,0.01,583.4,0.96,0
2.58,-2.11,0.68,1.33,-3.97,0.0,1476.4,0.96,0
2.24,-2.12,0.67,4.37,0.84,0.01,1468.88,0.95,0
4.06,-2.13,0.67,4.38,0.82,0.02,946.56,1.14,0
4.16,-2.13,0.67,4.39,0.81,0.02,1746.06,1.17,0
4.26,-2.12,0.54,4.4,0.66,0.02,1050.74,1.2,0
4.34,-2.3,0.33,4.4,-0.57,0.02,955.86,1.22,0
4.34,-2.31,0.33,4.41,-0.58,0.02,1042.36,1.23,0
3.89,-2.31,0.32,4.42,-0.59,0.02,985.76,1.21,0
6.65,-2.32,0.32,4.42,-0.6,0.02,975.77,1.36,0
6.11,-2.32,0.31,4.43,-0.61,0.02,960.73,1.34,0
5.59,-2.33,0.31,4.44,-0.62,0.02,942.67,1.32,0
5.07,-2.33,0.31,4.44,-0.64,0.02,1096.44,1.3,0
8.56,-2.34,0.3,4.45,-0.65,0.03,1068.36,1.44,0
11.44,-2.02,1.31,3.68,-2.5,0.02,1050.19,1.53,0
13.39,-2.03,0.59,5.2,-3.02,0.04,1193.55,1.63,0
13.31,-2.04,0.5,5.27,-3.07,0.04,1175.02,1.65,0
14.06,-2.04,0.5,5.17,-3.07,0.04,1159.05,1.7,0
13.95,-2.05,0.5,5.08,-3.06,0.04,1095.43,1.71,0
15.64,-2.05,0.49,4.98,-3.05,0.04,1045.06,1.78,0
15.74,-2.07,0.49,5.74,-2.71,0.04,964.95,1.8,0
18.65,-2.07,0.49,6.83,-2.32,0.06,924.2,1.9,0
20.37,-2.1,0.38,8.85,-2.42,0.08,814.73,1.97,0
17.75,-1.79,-1.07,7.91,3.8,0.07,578.34,1.92,0
17.75,-1.79,-1.08,7.9,3.7,0.07,549.88,1.93,0
18.8,-1.62,-1.6,6.38,1.28,0.06,525.3,1.94,0
18.13,-1.6,-1.67,6.17,0.96,0.06,505.38,1.93,0
17.38,-1.6,-1.67,6.12,0.91,0.06,485.94,1.91,0
17.61,-1.61,-1.68,6.07,0.85,0.06,640.14,1.9,0
16.76,-1.61,-1.69,6.01,0.79,0.05,444.58,1.89,0
15.29,-1.61,-1.69,5.96,0.74,0.05,427.9,1.87,0
15.91,-1.61,-1.7,5.91,0.68,0.05,586.13,1.86,0
13.9,-1.0,-1.4,4.55,-1.24,0.04,559.98,1.83,0
12.29,-1.04,-1.35,4.29,-1.54,0.03,438.16,1.8,0
10.52,-1.05,-1.35,4.22,-1.57,0.03,419.59,1.77,0
9.97,-1.05,-1.36,4.22,-1.64,0.03,408.69,1.75,0
8.36,-1.06,-1.36,4.43,-1.82,0.03,393.55,1.71,0
6.71,-1.06,-1.36,4.36,-1.86,0.02,384.55,1.65,0
6.41,-1.06,-1.37,4.28,-1.9,0.02,371.06,1.63,0
4.59,-1.28,-1.17,4.59,-1.65,0.02,313.67,1.34,0
3.16,-3.23,0.6,8.0,0.92,0.03,304.97,1.44,0
3.8,-3.23,0.6,7.89,0.76,0.03,328.22,1.48,0
3.11,-2.62,0.54,7.65,0.59,0.03,317.95,1.42,0
1.02,-2.62,0.53,7.65,0.51,0.02,310.67,1.12,0
0.24,-2.63,0.53,20.52,-15.73,0.02,300.96,0.59,0
0.39,-2.63,0.53,21.7,-15.06,0.03,113.7,0.84,0
0.34,-2.64,0.52,22.21,-14.94,0.03,102.79,0.8,0
0.81,-2.45,0.44,21.01,-13.64,0.04,275.27,1.02,0
6.23,-0.72,-0.24,9.26,-2.94,0.05,268.39,1.56,0
6.36,-0.73,-0.24,9.09,-3.53,0.05,260.95,1.56,0
6.63,-0.73,-0.24,9.07,-3.51,0.05,252.13,1.56,0
6.85,-0.74,-0.24,9.04,-3.49,0.05,246.2,1.56,0
7.02,-3.69,-1.29,9.02,-3.47,0.05,239.25,1.56,0
6.05,-3.68,-1.31,11.45,-2.03,0.06,489.97,1.52,0
6.06,-3.68,-1.32,12.46,-1.43,0.07,224.25,1.52,0
4.59,-3.68,-1.34,12.44,-1.39,0.06,343.85,1.44,0
13.33,-3.68,-1.35,12.43,-1.36,0.1,487.73,1.85,0
15.13,-3.68,-1.36,11.92,-1.96,0.1,494.48,1.91,0
14.11,-3.68,-1.38,11.9,-1.94,0.1,473.01,1.89,0
14.57,-3.17,-2.16,13.59,-3.28,0.11,347.08,1.94,0
14.32,-1.98,-3.97,17.45,-6.18,0.14,1345.89,1.95,0
52.3,-1.97,-3.99,17.45,-6.15,0.27,1357.39,2.2,0
52.13,-2.33,-2.5,17.45,-6.13,0.27,1393.07,2.23,0
65.44,-2.32,-2.52,17.67,-6.67,0.31,1402.47,2.47,0
63.63,-2.32,-2.54,17.68,-6.73,0.3,1393.02,2.46,0
69.11,-2.31,-2.55,15.05,-3.16,0.27,1307.62,2.54,0
68.68,-2.3,-2.57,11.14,2.33,0.2,1311.23,2.54,0
68.05,-2.29,-2.59,11.13,2.45,0.2,1317.31,2.55,0
68.26,-2.29,-2.6,11.71,1.79,0.21,1328.9,2.56,0
67.61,-2.28,-2.62,11.94,1.56,0.21,1367.3,2.56,0
67.35,-2.27,-2.64,11.92,1.64,0.21,1394.37,2.56,0
67.71,-2.26,-2.66,11.96,1.77,0.21,1374.08,2.57,0
67.15,-2.25,-2.67,11.95,1.85,0.21,1286.43,2.57,0
67.4,-2.24,-2.69,11.92,1.94,0.21,1177.9,2.58,0
67.64,-2.23,-2.71,11.9,2.02,0.21,1085.55,2.58,0
67.15,-1.62,-4.53,5.02,3.96,0.09,996.86,2.58,0
68.21,-1.6,-4.54,13.21,2.89,0.23,911.44,2.58,0
68.67,-1.58,-4.56,13.21,2.76,0.24,931.37,2.58,0
69.11,-1.56,-4.57,13.2,2.64,0.24,996.51,2.57,0
68.75,-1.54,-4.58,13.19,2.51,0.24,880.09,2.57,0
69.48,-1.52,-4.6,13.17,2.39,0.24,991.31,2.55,0
70.92,-1.5,-4.61,13.16,2.26,0.24,1007.58,2.5,0
68.36,-1.48,-4.62,11.41,3.79,0.2,1106.39,2.52,0
63.27,-1.46,-4.64,11.44,3.73,0.2,1120.94,2.55,0
64.19,-1.44,-4.65,11.48,3.66,0.2,999.5,2.54,0
65.13,-1.42,-4.66,11.51,3.6,0.2,149.89,2.52,0
65.65,-1.4,-4.67,11.55,3.54,0.2,150.11,2.48,0
66.71,-1.38,-4.69,7.02,3.46,0.12,149.17,2.4,0
67.32,-1.35,-4.7,7.05,3.47,0.12,149.13,2.3,0
67.95,-1.33,-4.71,7.09,3.47,0.13,149.14,2.21,0
68.13,-1.31,-4.72,7.12,3.48,0.13,147.79,2.16,0
68.83,-1.29,-4.73,7.15,3.49,0.13,147.78,2.12,0
69.25,-1.26,-4.74,8.43,1.69,0.15,148.23,2.11,0
68.44,-1.24,-4.75,8.44,1.68,0.15,148.13,2.11,0
69.36,-1.22,-4.76,8.44,1.67,0.15,147.69,2.11,0
68.54,-1.19,-4.77,8.45,1.67,0.15,149.07,2.11,0
68.74,-1.17,-4.78,8.46,1.66,0.15,149.14,2.13,0
67.88,-2.77,-3.6,10.1,0.47,0.18,158.0,2.13,0
68.05,-2.79,-3.63,10.15,0.51,0.18,157.87,2.16,0
69.07,-2.81,-3.66,10.2,0.55,0.18,158.23,2.27,0
69.24,-2.83,-3.69,10.26,0.58,0.18,158.6,2.34,0
68.33,-2.84,-3.72,10.31,0.62,0.18,158.47,2.34,0
68.47,-2.0,-4.8,10.65,11.44,0.19,158.84,2.4,0
70.25,-2.0,-4.82,10.66,11.46,0.19,158.82,2.43,0
71.0,-2.01,-4.85,10.67,11.47,0.19,159.3,2.38,0
73.55,-2.02,-4.87,10.67,11.49,0.2,159.54,2.33,0
75.42,-2.03,-4.89,10.68,11.5,0.2,159.71,2.4,0
77.01,-2.03,-4.92,10.69,11.52,0.2,160.05,2.45,0
80.83,-2.04,-4.94,10.7,11.54,0.2,159.99,2.48,0
86.67,-2.04,-4.96,10.7,11.55,0.21,160.34,2.62,0
92.43,-2.05,-4.98,10.71,11.56,0.21,160.28,2.7,0
93.2,-2.05,-5.01,10.71,11.58,0.21,160.62,2.7,0
93.95,-1.17,-5.66,11.28,13.14,0.22,159.94,2.7,0
96.41,-1.94,-4.36,14.26,13.18,0.29,160.27,2.71,0
96.86,-1.93,-4.36,14.3,13.1,0.29,160.7,2.71,0
94.02,-1.91,-4.37,16.1,9.56,0.32,161.14,2.7,0
89.64,-1.89,-4.37,16.11,9.48,0.32,160.41,2.69,0
80.59,-1.84,-3.8,15.54,8.47,0.29,160.46,2.63,0
77.61,-1.74,-2.47,14.2,6.24,0.27,164.33,2.58,0
74.34,-1.73,-2.47,14.22,6.14,0.26,164.93,2.51,0
71.05,-1.72,-2.47,14.24,6.04,0.26,161.03,2.45,0
68.85,-1.71,-2.47,14.26,5.94,0.25,160.49,2.43,0
107.92,-2.37,-1.96,14.02,2.71,0.29,162.99,2.75,0
107.25,-2.62,-2.38,13.6,0.3,0.28,168.0,2.74,0
103.81,-2.59,-2.38,13.57,0.22,0.28,168.67,2.73,0
98.8,-2.57,-2.39,13.53,0.14,0.27,169.08,2.72,0
96.35,-2.55,-2.39,13.49,0.06,0.27,169.86,2.71,0
89.59,-2.53,-2.4,7.77,0.22,0.15,168.69,2.69,0
88.04,-2.5,-2.4,7.75,0.22,0.15,169.07,2.68,0
83.91,-2.51,-2.34,7.66,0.14,0.15,169.86,2.67,0
82.26,-2.77,-1.74,7.09,-0.54,0.14,170.64,2.66,0
80.08,-2.75,-1.74,7.07,-0.54,0.13,170.73,2.65,0
79.25,1.1,-4.4,1.7,0.43,0.03,169.33,2.65,0
77.72,1.11,-4.39,1.71,0.44,0.03,168.52,2.64,0
73.8,1.12,-4.39,1.72,0.46,0.03,167.36,2.63,0
71.99,1.13,-4.38,1.73,0.48,0.03,167.06,2.62,0
65.87,1.6,-2.94,1.29,-0.94,0.02,166.38,2.59,0
64.44,1.14,-1.67,1.77,-2.19,0.03,165.34,2.58,0
62.66,0.65,-2.09,1.78,-1.56,0.03,165.09,2.57,0
56.7,-0.1,-2.73,1.8,-0.63,0.03,166.47,2.49,0
98.46,-0.09,-2.73,1.82,-0.61,0.04,166.29,2.72,0
98.08,-0.09,-2.73,1.83,-0.6,0.04,165.44,2.72,0
96.79,-1.64,-0.05,10.27,-3.07,0.21,168.18,2.71,0
96.96,-1.65,-0.05,10.29,-3.04,0.21,168.57,2.72,0
97.37,-1.65,-0.04,10.3,-3.02,0.21,168.24,2.73,0
98.2,-1.56,-0.62,10.73,0.81,0.22,168.64,2.76,0
98.03,0.87,-2.99,7.07,3.2,0.14,168.32,2.78,0
97.76,0.84,-2.99,7.1,3.27,0.14,167.56,2.79,0
97.5,0.83,-2.99,7.1,3.33,0.14,167.85,2.81,0
97.23,0.29,-3.83,7.64,4.24,0.15,166.45,2.82,0
96.9,0.28,-3.82,7.65,4.3,0.15,162.42,2.83,0
97.31,0.24,-3.82,7.67,4.36,0.15,162.73,2.85,0
96.99,-2.24,0.24,10.15,0.37,0.2,159.12,2.86,0
96.63,-2.31,0.23,10.21,0.47,0.2,169.98,2.86,0
96.31,-2.36,0.22,10.26,0.56,0.21,158.68,2.85,0
96.74,-2.41,0.21,10.3,0.66,0.21,310.7,2.84,0
94.75,-2.71,1.44,10.58,-0.51,0.21,318.78,2.85,0
91.33,-3.32,4.35,11.19,-3.36,0.22,323.07,2.83,0
86.18,-3.33,4.35,11.2,-3.32,0.22,164.91,2.74,0
77.85,-3.34,4.35,11.21,-3.28,0.21,165.92,2.64,0
72.5,-3.36,4.35,12.54,-3.04,0.23,162.66,2.62,0
67.96,-3.37,4.35,12.54,-3.0,0.22,163.3,2.6,0
63.79,-0.69,-1.82,9.86,3.19,0.17,163.97,2.58,0
60.92,-0.69,-1.82,9.85,3.2,0.17,163.85,2.56,0
58.92,-0.68,-1.82,9.85,3.2,0.16,163.75,2.55,0
56.39,-0.68,-1.82,9.85,3.2,0.16,161.99,2.54,0
54.85,-0.68,-1.82,9.84,3.21,0.16,163.38,2.53,0
53.52,-0.68,-1.82,9.84,3.21,0.16,163.25,2.52,0
52.24,-0.68,-1.82,9.84,3.22,0.15,163.1,2.52,0
51.11,-0.68,-1.82,9.84,3.22,0.15,162.97,2.51,0
49.99,-0.67,-1.82,9.83,3.23,0.15,162.87,2.5,0
48.88,-0.67,-1.83,9.83,3.23,0.15,162.77,2.49,0
47.69,9.01,1.44,0.0,0.0,0.0,162.7,2.49,0
49.58,-1.86,-6.62,8.77,0.7,0.14,162.52,2.5,0
48.57,-1.86,-6.62,8.78,0.72,0.14,165.3,2.49,0
48.05,-9.03,1.14,6.92,5.44,0.1,162.17,2.49,0
52.89,-9.03,1.14,6.92,5.46,0.11,238.36,2.52,0
52.84,-9.02,1.14,6.92,5.48,0.12,241.17,2.52,0
53.12,-9.01,1.14,6.92,5.5,0.12,214.82,2.52,0
52.36,-9.0,1.14,6.92,5.52,0.11,233.02,2.52,0
51.82,-8.99,1.14,6.91,5.53,0.11,229.91,2.51,0
63.29,-8.98,1.14,6.9,5.55,0.12,162.24,2.64,0
58.41,-9.14,0.46,10.74,4.81,0.18,215.54,2.56,0
49.12,-3.23,-4.78,2.94,0.48,0.04,213.54,2.5,0
48.51,-3.22,-4.78,2.94,0.48,0.04,160.08,2.49,0
48.57,-3.21,-4.79,2.94,0.48,0.04,152.68,2.49,0
47.68,-3.19,-4.8,2.94,0.48,0.04,154.99,2.49,0
47.42,-3.18,-4.81,2.94,0.48,0.04,161.9,2.48,0
48.19,-3.17,-4.82,2.94,0.48,0.04,165.4,2.49,0
46.9,-3.15,-4.83,2.94,0.48,0.04,166.73,2.48,0
47.35,-3.14,-4.84,2.94,0.48,0.04,169.17,2.48,0
45.27,-3.12,-4.85,2.94,0.48,0.04,170.22,2.47,0
44.71,-2.46,-4.0,7.48,3.87,0.11,172.12,2.47,0
45.04,-2.46,-4.01,7.48,3.87,0.11,168.52,2.47,0
44.0,-2.46,-4.01,7.48,3.87,0.11,172.77,2.46,0
50.1,-2.45,-4.01,7.48,3.87,0.12,172.45,2.58,0
48.76,-2.45,-4.01,7.48,3.87,0.11,172.05,2.57,0
47.92,-2.45,-4.01,7.48,3.87,0.11,171.75,2.56,0
46.33,-2.45,-4.01,7.48,3.87,0.11,171.45,2.54,0
33.66,-2.44,-4.01,7.48,3.87,0.09,171.16,2.38,0
33.83,-2.44,-4.01,7.48,3.87,0.09,170.86,2.38,0
36.3,-2.44,-4.02,7.48,3.87,0.1,170.41,2.4,0
36.49,-2.26,-3.39,5.69,1.25,0.07,170.12,2.4,0
36.36,-2.26,-3.39,5.69,1.25,0.07,169.82,2.4,0
36.31,-2.25,-3.39,5.69,1.25,0.07,169.96,2.41,0
36.19,-2.25,-3.4,5.69,1.25,0.07,169.66,2.41,0
36.08,-2.25,-3.4,5.69,1.25,0.07,169.36,2.42,0
36.02,-2.25,-3.4,5.69,1.25,0.07,167.23,2.44,0
38.28,-2.25,-3.4,5.69,1.25,0.08,167.27,2.52,0
38.24,-2.24,-3.4,5.69,1.25,0.08,164.23,2.53,0
38.15,-2.24,-3.4,5.69,1.25,0.08,162.75,2.54,0
38.06,-2.24,-3.4,5.69,1.25,0.08,161.53,2.54,0
38.01,-0.58,-2.22,5.39,0.69,0.07,159.08,2.54,0
38.19,-0.58,-2.22,5.39,0.69,0.07,157.46,2.54,0
38.35,-0.58,-2.22,5.39,0.69,0.07,156.18,2.53,0
38.46,-0.58,-2.22,5.39,0.69,0.07,155.21,2.51,0
38.57,-0.58,-2.22,5.39,0.69,0.07,154.06,2.49,0
38.61,-0.58,-2.22,5.39,0.69,0.07,151.2,2.46,0
38.7,-0.58,-2.22,5.39,0.69,0.07,150.34,2.42,0
38.8,-0.58,-2.22,5.39,0.69,0.07,149.45,2.38,0
38.9,-0.58,-2.22,5.39,0.69,0.07,149.2,2.34,0
39.0,-0.58,-2.22,5.39,0.69,0.07,148.72,2.28,0
2.12,-2.09,0.7,4.28,0.92,0.01,4724.53,0.73,0
3.82,-2.09,0.7,4.29,0.91,0.02,5370.23,0.92,0
3.59,-2.1,0.69,4.31,0.9,0.02,5242.15,0.94,0
3.34,-2.1,0.69,4.32,0.89,0.02,5108.83,0.95,0
3.1,-2.11,0.69,4.33,0.87,0.01,4982.33,0.96,0
2.88,-2.11,0.68,4.35,0.86,0.01,583.4,0.96,0
2.65,-2.12,0.68,4.36,0.85,0.02,1476.4,0.96,0
4.02,-2.12,0.67,4.37,0.84,0.02,1468.88,1.11,0
4.06,-2.13,0.67,4.38,0.82,0.02,946.56,1.14,0
4.16,-2.13,0.67,4.39,0.81,0.02,1746.06,1.17,0
4.26,-2.13,0.54,4.4,0.66,0.02,1050.74,1.2,0
4.34,-2.31,0.33,4.4,-0.57,0.02,955.86,1.22,0
3.9,-2.31,0.33,4.41,-0.58,0.02,1042.36,1.2,0
6.93,-2.32,0.32,4.41,-0.59,0.02,985.76,1.36,0
6.65,-2.32,0.32,4.42,-0.6,0.02,975.77,1.36,0
6.11,-2.33,0.31,4.43,-0.61,0.02,960.73,1.34,0
5.59,-2.33,0.31,4.43,-0.62,0.02,942.67,1.32,0
5.07,-2.34,0.31,4.44,-0.64,0.02,1096.44,1.3,0
7.44,-2.34,0.3,4.44,-0.65,0.02,1068.36,1.4,0
11.44,-2.02,1.31,3.68,-2.5,0.02,1050.19,1.53,0
13.39,-2.03,0.59,5.2,-3.02,0.04,1193.55,1.63,0
13.31,-2.04,0.5,5.27,-3.07,0.04,1175.02,1.65,0
14.06,-2.04,0.5,5.17,-3.07,0.04,1159.05,1.7,0
13.95,-2.05,0.5,5.08,-3.06,0.04,1095.43,1.71,0
15.64,-2.05,0.49,4.98,-3.05,0.04,1045.06,1.78,0
15.74,-2.07,0.49,5.74,-2.71,0.04,964.95,1.8,0
18.65,-2.07,0.49,6.83,-2.32,0.06,924.2,1.9,0
20.37,-2.1,0.38,8.85,-2.42,0.08,814.73,1.97,0
17.75,-1.79,-1.07,7.98,3.8,0.07,578.34,1.92,0
18.87,-1.8,-1.08,7.97,3.7,0.08,549.88,1.95,0
18.8,-1.62,-1.6,6.45,1.28,0.06,525.3,1.94,0
18.13,-1.61,-1.67,6.24,0.96,0.06,505.38,1.93,0
18.43,-1.61,-1.67,6.19,0.91,0.06,485.94,1.92,0
17.61,-1.61,-1.68,6.14,0.85,0.06,640.14,1.9,0
16.76,-1.62,-1.69,6.09,0.79,0.05,626.18,1.89,0
16.85,-1.62,-1.69,6.03,0.74,0.05,606.08,1.87,0
15.91,-1.62,-1.7,5.98,0.68,0.05,586.13,1.86,0
13.9,-1.01,-1.4,4.6,-1.24,0.04,559.98,1.83,0
14.49,-1.05,-1.35,4.34,-1.54,0.04,438.16,1.83,0
12.97,-1.06,-1.35,4.27,-1.57,0.03,419.59,1.8,0
9.97,-1.06,-1.36,4.27,-1.64,0.03,408.69,1.75,0
8.36,-1.06,-1.36,4.48,-1.82,0.03,393.55,1.71,0
9.4,-1.07,-1.36,4.41,-1.86,0.03,384.55,1.72,0
6.41,-1.07,-1.37,4.33,-1.9,0.02,371.06,1.63,0
4.59,-1.29,-1.17,4.64,-1.65,0.02,313.67,1.34,0
3.16,-3.23,0.6,8.04,0.92,0.03,304.97,1.44,0
3.8,-3.24,0.6,7.94,0.76,0.03,328.22,1.48,0
3.11,-2.62,0.54,7.68,0.59,0.03,317.95,1.42,0
2.35,-2.63,0.53,7.68,0.51,0.03,310.67,1.34,0
0.24,-2.63,0.53,20.59,-15.73,0.02,303.51,0.59,0
0.04,-2.64,0.53,21.78,-15.06,0.02,292.65,0.22,0
0.34,-2.64,0.52,22.29,-14.94,0.03,102.79,0.8,0
0.81,-2.46,0.44,21.08,-13.64,0.04,275.27,1.02,0
6.23,-0.73,-0.24,9.26,-2.94,0.05,268.39,1.56,0
6.36,-0.73,-0.24,9.09,-3.53,0.05,260.95,1.56,0
6.63,-0.74,-0.24,9.07,-3.51,0.05,252.13,1.56,0
6.85,-0.74,-0.24,9.04,-3.49,0.05,246.2,1.56,0
5.65,-3.69,-1.29,9.02,-3.47,0.05,239.25,1.51,0
6.05,-3.69,-1.31,11.45,-2.03,0.06,489.97,1.52,0
4.74,-3.69,-1.32,12.46,-1.43,0.06,224.25,1.46,0
4.59,-3.69,-1.34,12.45,-1.39,0.06,343.85,1.44,0
14.87,-3.69,-1.35,12.43,-1.36,0.1,487.73,1.89,0
15.13,-3.68,-1.36,11.93,-1.96,0.1,494.48,1.91,0
14.11,-3.68,-1.38,11.91,-1.94,0.1,473.01,1.89,0
14.57,-3.17,-2.16,13.6,-3.28,0.11,347.08,1.94,0
14.32,-1.99,-3.97,17.46,-6.18,0.14,1345.89,1.95,0
52.61,-1.98,-3.99,17.46,-6.15,0.28,1357.39,2.21,0
53.7,-2.33,-2.5,17.46,-6.13,0.28,1393.07,2.29,0
65.44,-2.33,-2.52,17.68,-6.67,0.31,1402.47,2.47,0
64.45,-2.32,-2.54,17.69,-6.73,0.31,1393.02,2.47,0
69.11,-2.31,-2.55,15.05,-3.16,0.27,1307.62,2.54,0
