Seafloor Age,Distance Along Trench,Trench Absolute Orthogonal,Convergence Orthogonal,Convergence Parallel,decompacted sediment thickness,sediment thickness,ocean crust carbon percent,Label
6.86,8.84,-1.92,4.91,5.89,21.19,1985.83,1.38,0
6.49,8.72,-1.85,4.92,5.91,21.65,2050.58,1.37,0
5.83,8.6,-1.84,4.9,5.9,21.53,1915.32,1.35,0
5.16,8.48,-1.84,9.21,5.28,20.25,1490.1,1.32,0
6.63,8.36,-1.84,9.2,5.23,21.24,1826.35,1.4,0
6.69,8.25,-1.83,9.19,5.18,20.73,1964.58,1.42,0
6.76,8.13,-1.83,9.84,6.41,21.19,1718.36,1.45,0
7.47,7.96,-1.83,10.66,7.91,31.17,1910.77,1.51,0
7.39,7.79,-1.82,10.66,7.86,23.04,1631.22,1.52,0
7.32,7.57,-1.82,10.67,7.81,20.09,1854.88,1.54,0
7.27,7.35,-1.76,10.7,7.78,28.75,1506.34,1.55,0
7.38,6.32,-1.7,10.82,8.41,27.71,1795.46,1.57,0
8.16,6.09,-1.7,10.83,8.35,29.61,1516.94,1.61,0
8.41,5.88,-1.68,12.68,12.19,27.47,1715.98,1.63,0
8.96,5.66,-1.67,12.91,12.62,30.27,1460.89,1.67,0
9.53,5.42,-1.67,12.94,12.62,25.61,317.79,1.7,0
11.1,5.18,-1.66,12.98,12.62,23.89,1417.08,1.77,0
12.52,4.95,-1.66,13.01,12.61,4.94,1414.34,1.83,0
14.94,4.72,-1.66,13.05,12.6,4.94,1412.89,1.86,0
20.06,4.59,-1.65,13.08,12.6,9.39,1181.1,1.88,0
22.89,4.45,-1.35,12.73,7.92,11.33,1161.46,1.9,0
23.94,4.32,-1.4,12.65,7.26,8.85,205.33,1.9,0
25.77,4.19,-1.4,12.66,7.22,15.22,204.07,1.9,0
33.64,4.06,-1.4,12.28,7.16,15.18,132.71,2.21,0
42.27,3.93,-1.4,10.7,7.11,16.01,1508.95,2.4,0
41.91,3.8,-1.4,10.74,7.09,13.72,1602.06,2.41,0
43.69,3.67,-1.4,10.78,7.07,33.65,1542.38,2.41,0
47.07,3.54,-1.63,10.93,7.21,19.75,1557.17,2.4,0
47.55,3.42,-3.68,11.97,8.69,29.29,494.95,2.39,0
48.26,3.29,-3.68,11.57,8.05,49.53,154.63,2.4,0
49.22,3.24,-3.2,10.56,6.63,42.79,152.93,2.42,0
50.74,3.24,-3.2,10.59,6.59,41.95,149.95,2.42,0
50.88,3.24,-3.2,10.52,7.31,36.55,146.79,2.4,0
51.08,3.24,-3.2,11.46,9.11,40.89,143.46,2.38,0
51.86,3.24,-3.2,11.92,9.65,14.26,137.31,2.36,0
53.59,3.24,-3.02,11.68,9.61,15.79,127.58,2.33,0
54.12,3.24,-1.45,8.2,4.82,13.25,116.54,2.3,0
54.41,3.24,-1.45,7.89,3.86,13.98,114.96,2.26,0
54.53,3.24,-1.45,7.72,3.63,13.55,108.68,2.23,0
54.59,3.24,-1.45,7.72,3.63,6.45,106.68,2.19,0
54.67,3.24,-3.26,7.71,3.63,2.6,105.32,2.16,0
56.01,3.24,-3.25,8.85,6.56,1.89,104.07,2.12,0
56.18,3.24,-3.24,10.07,7.52,1.9,108.01,2.13,0
57.18,3.24,-3.23,10.84,7.24,2.71,111.93,2.18,0
59.07,3.24,-3.22,10.83,7.23,70.33,118.66,2.3,0
59.41,3.24,-3.21,10.12,6.14,38.72,114.51,2.35,0
60.68,3.24,-3.2,10.11,6.11,43.89,115.8,2.39,0
60.39,3.24,-2.72,10.23,6.55,44.73,117.07,2.4,0
60.19,3.24,-1.62,10.38,7.93,42.88,117.13,2.4,0
61.06,3.24,-1.6,10.36,7.95,39.28,114.45,2.41,0
60.88,3.24,-1.71,10.34,7.96,16.49,98.73,2.41,0
62.78,3.24,-1.69,10.33,7.22,14.27,96.13,2.44,0
62.84,3.24,-1.67,10.32,7.15,11.54,107.47,2.45,0
63.94,3.24,-1.65,10.29,7.15,8.65,105.95,2.47,0
64.0,3.24,-1.63,10.25,7.16,21.96,105.64,2.48,0
64.08,3.24,-1.61,10.23,7.17,17.38,103.91,2.49,0
64.71,3.24,-1.59,9.68,5.59,13.25,101.25,2.51,0
64.63,3.24,-1.56,9.44,4.88,9.54,98.59,2.52,0
64.5,3.24,-1.54,9.43,4.84,8.09,97.06,2.52,0
65.44,3.24,-1.52,8.93,5.95,12.32,96.06,2.55,0
65.32,3.24,-1.5,8.89,6.04,14.01,102.84,2.55,0
65.2,3.24,-1.48,8.9,6.01,16.07,95.07,2.56,0
66.46,3.24,-1.45,8.91,5.97,16.25,84.44,2.57,0
66.53,3.24,-0.34,12.27,7.24,28.5,86.33,2.58,0
67.87,15.48,-0.31,12.26,7.08,24.68,87.78,2.58,0
68.13,15.64,-0.28,12.24,6.92,30.41,87.39,2.58,0
67.36,3.24,-0.25,12.22,6.77,24.9,81.22,2.57,0
68.79,3.24,-0.21,12.2,6.61,29.34,82.67,2.57,0
69.68,3.24,-0.18,12.18,6.45,43.9,96.55,2.55,0
70.6,3.24,-0.15,12.15,6.29,31.85,96.27,2.51,0
71.03,3.24,-0.12,11.61,8.44,48.54,99.5,2.45,0
71.95,3.24,-0.08,11.61,8.34,49.9,101.81,2.34,0
74.05,3.24,-0.05,11.6,8.25,52.16,101.66,2.18,0
73.57,3.24,-0.02,11.59,8.15,52.26,98.93,2.16,0
74.51,3.24,0.02,11.58,8.05,70.95,107.46,2.13,0
75.98,3.24,0.05,8.11,7.26,62.26,97.43,2.14,0
77.63,3.24,0.08,8.1,7.24,61.43,107.93,2.18,0
78.42,3.24,0.12,8.09,7.23,70.61,102.48,2.27,0
79.29,3.24,0.15,8.08,7.22,78.93,112.39,2.38,0
79.37,3.24,0.18,8.06,7.2,80.09,109.78,2.43,0
79.17,3.24,0.22,9.81,5.85,86.79,115.84,2.46,0
79.33,3.24,0.25,9.78,5.82,92.38,108.52,2.47,0
79.6,3.24,0.28,9.76,5.79,95.89,109.58,2.46,0
79.75,3.24,0.32,9.73,5.76,96.49,110.62,2.42,0
79.7,3.24,0.35,9.71,5.73,106.39,110.65,2.38,0
79.85,3.24,-3.13,13.2,6.29,106.23,114.05,2.35,0
80.01,3.24,-3.12,13.2,6.3,105.87,109.93,2.35,0
80.95,3.24,-3.11,13.19,6.32,105.05,109.44,2.39,0
80.94,3.24,-3.09,13.18,6.34,106.02,109.04,2.41,0
81.16,3.24,-3.08,13.18,6.35,104.75,103.25,2.44,0
83.28,3.24,-2.0,6.31,13.76,104.14,102.94,2.48,0
84.68,3.24,-1.98,6.28,13.75,107.37,101.53,2.49,0
84.68,3.24,-1.97,6.24,13.73,119.79,107.28,2.49,0
85.73,3.24,-1.95,6.2,13.72,122.54,105.93,2.51,0
85.31,3.24,-1.93,6.15,13.7,126.99,104.18,2.52,0
87.85,3.24,-1.91,6.11,13.68,122.51,101.95,2.6,0
87.28,3.24,-1.89,6.07,13.67,120.91,109.37,2.61,0
88.99,3.24,-1.87,6.03,13.65,130.93,106.48,2.67,0
89.57,3.24,-1.85,5.98,13.63,142.45,102.76,2.68,0
89.12,3.24,-1.82,5.94,13.61,150.08,92.4,2.68,0
88.66,3.24,0.34,4.53,14.13,134.14,98.33,2.68,0
88.18,3.07,-0.08,6.11,14.11,113.51,95.01,2.68,0
87.87,2.73,-0.06,6.13,14.01,81.31,75.13,2.68,0
87.61,2.38,-0.04,9.14,11.35,79.1,84.1,2.68,0
87.61,1.97,-0.01,9.18,11.28,47.47,69.31,2.68,0
87.8,1.57,0.0,8.85,10.08,22.4,63.11,2.68,0
87.96,1.41,-0.0,8.03,7.4,8.94,58.75,2.68,0
88.02,1.4,0.01,8.1,7.32,5.74,60.73,2.68,0
87.91,1.38,0.03,8.16,7.25,0.94,57.52,2.68,0
88.02,1.29,0.04,8.22,7.17,0.07,54.64,2.68,0
88.15,1.28,-0.04,7.99,3.28,0.0,43.98,2.68,0
88.28,9.09,0.02,-1.58,-2.57,0.0,45.73,2.68,0
86.81,9.15,0.04,-1.59,-2.56,0.0,43.67,2.68,0
83.68,9.23,0.05,-1.61,-2.54,-0.05,49.51,2.67,0
81.1,8.93,0.12,-1.65,-2.53,0.0,42.97,2.66,0
79.64,8.79,0.16,-1.68,-2.51,0.0,44.37,2.65,0
78.7,22.62,0.28,-1.88,-2.38,0.0,46.78,2.65,0
77.55,22.44,0.32,-1.87,-2.29,-0.0,49.84,2.64,0
76.44,22.25,0.37,2.24,-5.25,-0.01,53.02,2.64,0
75.46,22.08,0.41,2.18,-5.27,-0.0,55.49,2.63,0
73.82,22.13,1.49,1.09,-1.47,-0.01,59.24,2.63,0
76.03,22.0,1.48,1.11,-1.46,3.9,75.7,2.63,0
73.91,21.89,1.78,1.29,-1.31,1.03,83.33,2.63,0
72.85,21.58,1.78,1.29,-1.3,4.9,88.13,2.62,0
70.99,21.65,1.76,1.31,-1.29,18.48,103.96,2.61,0
69.71,21.53,1.63,1.46,-2.44,22.48,108.23,2.61,0
68.77,0.09,1.35,0.73,2.68,33.18,129.25,2.6,0
70.39,0.1,1.27,0.84,3.5,41.04,127.12,2.61,0
70.58,0.1,1.26,0.86,3.49,41.78,111.66,2.61,0
68.47,0.1,1.26,0.87,3.48,46.48,101.11,2.6,0
67.74,0.1,-2.1,0.89,3.48,29.12,84.89,2.6,0
77.54,0.1,-2.11,0.9,3.47,38.23,86.63,2.64,0
77.43,0.1,-2.11,0.92,3.46,13.37,70.39,2.64,0
77.33,0.1,-2.12,0.93,3.45,11.62,64.78,2.64,0
77.22,0.1,-1.28,0.11,6.14,21.18,68.5,2.64,0
84.08,0.1,-1.26,0.09,6.14,32.45,71.56,2.67,0
76.78,0.09,-1.24,1.27,3.44,48.06,74.91,2.64,0
74.38,19.13,2.49,3.41,-2.6,41.9,66.16,2.63,0
76.14,18.74,2.47,3.37,-2.6,6.21,65.58,2.64,0
81.69,0.03,-1.1,1.61,4.13,69.1,84.93,2.66,0
81.08,0.02,-4.55,0.56,2.29,76.0,86.96,2.66,0
74.34,17.3,-3.78,9.73,-3.6,16.77,63.09,2.63,0
75.14,16.77,-3.8,9.78,-3.53,22.72,66.08,2.63,0
74.91,16.06,-3.84,9.82,-3.47,25.93,68.61,2.63,0
74.69,15.35,-3.17,9.16,-4.71,86.49,71.51,2.63,0
74.09,15.02,-1.53,7.57,-7.72,110.17,76.21,2.63,0
75.95,14.94,-1.53,7.6,-7.7,90.4,77.19,2.63,0
75.59,15.05,-1.53,7.65,-7.68,79.78,77.6,2.63,0
76.13,15.17,-1.53,8.72,-7.9,124.51,82.46,2.64,0
76.77,15.28,-2.31,9.56,-7.32,145.57,100.51,2.64,0
76.52,15.05,-0.64,7.57,-1.75,153.21,146.47,2.64,0
76.27,14.93,-0.64,7.56,-1.75,119.61,148.94,2.64,0
76.03,14.82,-0.63,7.55,-1.76,102.02,149.03,2.64,0
75.78,14.7,-0.63,7.53,-1.76,87.33,149.48,2.65,0
75.53,14.59,-0.63,7.52,-1.76,79.78,156.76,2.65,0
74.34,14.47,-1.29,8.16,-1.43,137.28,157.0,2.64,0
74.09,14.24,-1.29,8.14,-1.42,112.93,162.96,2.65,0
73.84,14.01,-1.28,8.13,-1.42,106.78,168.45,2.66,0
74.42,13.78,-1.28,8.11,-1.41,94.53,173.95,2.7,0
74.16,13.54,-1.28,8.09,-1.41,80.31,177.23,2.71,0
73.91,13.31,-0.43,7.06,4.21,77.98,164.78,2.73,0
72.65,13.08,-0.44,7.01,4.23,72.68,132.74,2.72,0
72.37,12.85,-0.44,6.96,4.26,67.04,131.57,2.73,0
71.08,12.61,-0.44,6.91,4.28,92.18,122.79,2.72,0
69.78,12.43,-0.45,6.86,4.3,86.82,111.64,2.7,0
69.48,12.26,-0.45,6.81,4.33,77.36,104.06,2.72,0
68.15,12.08,-0.46,6.76,4.35,74.87,104.05,2.7,0
67.85,11.91,-0.46,6.7,4.37,98.31,114.68,2.71,0
66.48,11.74,-0.46,6.65,4.4,104.02,103.9,2.7,0
65.68,11.56,-0.47,6.6,4.42,9.65,88.98,2.7,0
65.3,11.39,-0.38,6.6,2.55,0.41,100.36,2.71,0
63.95,11.22,-0.37,6.52,2.53,0.43,102.82,2.7,0
63.58,11.04,-0.36,6.44,2.5,4.7,101.18,2.7,0
62.2,10.87,-0.35,6.36,2.47,1.19,102.98,2.69,0
61.82,10.7,-0.34,6.28,2.44,1.67,100.88,2.7,0
60.4,10.52,-0.33,6.2,2.41,5.04,101.14,2.68,0
60.02,10.35,-0.31,6.12,2.39,4.29,99.43,2.69,0
59.64,10.18,-0.3,6.04,2.36,3.59,98.23,2.69,0
58.18,10.0,-0.29,5.95,2.34,6.02,92.19,2.68,0
57.79,9.85,-0.28,5.87,2.31,10.96,129.46,2.68,0
56.29,9.71,0.75,4.75,1.36,10.56,133.36,2.67,0
54.76,0.09,4.47,-0.06,5.37,1.77,158.26,2.66,0
54.36,0.1,4.47,-0.05,5.3,1.72,153.88,2.66,0
52.79,0.1,4.47,-0.04,5.21,1.39,153.19,2.64,0
52.38,0.1,4.47,-0.03,5.13,1.0,152.31,2.65,0
51.97,44.97,-1.67,4.78,-0.37,0.77,151.02,2.65,0
51.56,44.96,-1.67,4.7,-0.37,0.81,149.02,2.65,0
51.16,44.96,-1.67,4.62,-0.37,1.41,145.69,2.64,0
50.73,44.95,-1.67,4.54,-0.37,1.35,143.83,2.64,0
54.1,44.95,-1.67,4.46,-0.37,2.19,141.45,2.57,0
53.75,44.94,-1.38,4.09,-0.98,0.73,138.5,2.56,0
55.85,44.94,-1.38,4.02,-0.98,2.38,133.55,2.45,0
55.76,44.94,-1.37,3.95,-0.98,2.23,131.37,2.4,0
55.68,44.93,-1.37,3.88,-0.98,1.53,125.0,2.35,0
55.61,44.93,-1.37,3.8,-0.98,2.97,124.99,2.29,0
55.53,44.92,-1.37,3.73,-0.98,1.23,108.17,2.23,0
55.46,44.92,-1.37,3.66,-0.97,0.97,107.11,2.17,0
55.4,44.91,-1.37,3.58,-0.97,2.86,110.82,2.1,0
55.33,44.91,-1.37,3.51,-0.97,1.77,107.77,2.03,0
57.35,44.83,0.21,3.52,0.49,4.21,106.44,1.9,0
50.07,44.82,-1.22,4.97,-1.64,7.42,108.68,2.23,0
47.8,44.81,-1.22,4.95,-1.62,7.31,107.51,2.3,0
55.12,44.81,-1.22,4.93,-1.6,6.4,106.45,1.87,0
55.08,44.8,-1.22,4.91,-1.58,4.86,98.47,1.86,0
52.84,44.79,-1.22,4.89,-1.56,9.2,101.55,1.87,0
50.54,44.78,-1.22,4.88,-1.54,5.21,99.15,1.89,0
50.47,44.78,-1.22,4.86,-1.52,4.14,95.13,1.86,0
48.08,44.77,-1.22,4.84,-1.5,4.3,93.77,1.9,0
48.01,44.71,-1.22,4.82,-1.48,3.86,92.95,1.86,0
47.94,44.71,-1.22,4.8,-1.46,7.46,95.49,1.84,0
4.12,6.08,-2.45,4.64,0.97,467.45,1652.22,0.9,0
4.22,4.46,-2.44,-0.34,-5.34,454.07,1696.55,0.95,0
5.64,2.41,-2.44,-0.37,-5.31,522.28,1720.85,1.09,0
9.32,1.5,-2.44,5.5,0.55,53.31,2387.37,1.33,0
8.75,1.67,-2.44,5.07,1.02,49.07,2587.41,1.33,0
8.15,2.31,-2.44,0.96,1.23,41.24,2464.25,1.32,0
8.99,3.45,-2.43,-3.31,1.09,30.24,2559.88,1.38,0
7.72,5.67,-2.43,1.26,0.32,35.57,2428.24,1.34,0
6.76,6.19,-2.43,5.57,0.75,35.02,2503.79,1.31,0
7.22,6.31,-2.43,6.66,0.64,32.83,2163.77,1.35,0
6.25,6.43,-2.38,7.9,2.03,24.26,2243.82,1.32,0
6.15,6.54,-2.48,4.9,5.65,32.47,2233.14,1.32,0
7.46,6.63,-2.48,4.88,5.64,28.51,2250.02,1.38,0
8.12,7.34,-2.48,4.86,5.63,29.06,2281.06,1.41,0
9.67,9.03,-2.48,4.84,5.62,30.37,2092.96,1.46,0
8.09,9.29,-2.47,4.82,5.61,26.69,2077.18,1.42,0
7.97,9.36,-2.47,4.8,5.6,25.95,2061.67,1.42,0
11.25,9.22,-2.47,4.78,5.59,22.34,2083.72,1.5,0
11.4,9.03,-2.47,4.77,5.59,25.33,2015.66,1.51,0
10.81,8.85,-2.46,4.75,5.58,21.09,2039.58,1.51,0
6.86,8.67,-1.92,4.92,5.89,21.19,1985.83,1.38,0
6.49,8.55,-1.85,4.93,5.91,21.65,2050.58,1.37,0
5.83,8.43,-1.84,4.92,5.9,21.53,1915.32,1.35,0
6.29,8.31,-1.84,9.22,5.28,20.25,1490.1,1.37,0
6.63,8.19,-1.84,9.21,5.23,21.24,1826.35,1.4,0
6.69,8.08,-1.83,9.2,5.18,20.73,1964.58,1.42,0
6.76,7.96,-1.83,9.85,6.41,21.19,1718.36,1.45,0
7.47,7.79,-1.83,10.67,7.91,31.17,1910.77,1.51,0
7.39,7.62,-1.82,10.68,7.86,23.04,1631.22,1.52,0
7.32,7.4,-1.82,10.68,7.81,20.09,1854.88,1.54,0
8.11,7.18,-1.76,10.71,7.78,28.75,1506.34,1.59,0
8.16,6.13,-1.7,10.83,8.41,27.71,1795.46,1.6,0
8.16,5.9,-1.69,10.84,8.35,29.61,1516.94,1.61,0
8.41,5.69,-1.68,12.66,12.19,27.47,1715.98,1.63,0
8.96,5.47,-1.67,12.89,12.62,30.27,1460.89,1.67,0
10.57,5.23,-1.67,12.93,12.62,24.54,317.79,1.74,0
11.1,4.99,-1.66,12.96,12.62,23.89,1417.08,1.77,0
12.52,4.76,-1.66,13.0,12.61,4.94,1414.34,1.83,0
14.94,4.53,-1.66,13.03,12.6,4.94,1412.89,1.86,0
20.06,4.39,-1.65,13.07,12.6,9.39,1181.1,1.88,0
22.89,4.26,-1.35,12.73,7.92,11.33,1161.46,1.9,0
23.94,4.13,-1.41,12.65,7.26,8.85,205.33,1.9,0
29.66,4.0,-1.41,12.67,7.22,15.22,204.07,1.98,0
33.64,3.87,-1.41,12.28,7.16,15.18,132.71,2.21,0
42.27,3.74,-1.41,10.69,7.11,16.01,1508.95,2.4,0
41.91,3.61,-1.41,10.73,7.09,13.72,1602.06,2.41,0
42.08,3.48,-1.41,10.77,7.07,33.65,1542.38,2.42,0
47.07,3.35,-1.63,10.92,7.21,19.75,1557.17,2.4,0
47.55,3.23,-3.68,11.95,8.69,29.29,494.95,2.39,0
48.26,3.1,-3.68,11.55,8.05,49.53,154.63,2.4,0
50.6,3.05,-3.2,10.55,6.63,42.79,152.93,2.43,0
50.74,3.05,-3.2,10.57,6.59,32.15,149.95,2.42,0
50.88,3.05,-3.2,10.5,7.31,36.55,146.79,2.4,0
51.08,3.05,-3.2,11.44,9.11,40.89,143.46,2.38,0
52.71,3.05,-3.2,11.9,9.65,27.15,137.31,2.35,0
53.59,3.05,-3.02,11.66,9.61,13.03,127.58,2.33,0
54.12,3.05,-1.45,8.18,4.82,13.25,116.54,2.3,0
54.41,3.05,-1.45,7.88,3.86,13.98,114.96,2.26,0
54.53,3.05,-1.45,7.71,3.63,13.55,108.68,2.23,0
54.59,3.05,-1.46,7.7,3.63,6.45,106.68,2.19,0
56.34,3.05,-3.26,7.7,3.63,2.6,105.32,2.13,0
56.01,3.05,-3.25,8.84,6.56,1.89,104.07,2.12,0
56.18,3.05,-3.24,10.06,7.52,1.9,108.01,2.13,0
58.15,3.05,-3.23,10.83,7.24,2.71,101.42,2.22,0
59.07,3.05,-3.22,10.82,7.23,70.33,107.19,2.3,0
59.41,3.05,-3.21,10.1,6.14,38.72,114.51,2.35,0
60.68,3.05,-3.2,10.1,6.11,43.89,115.8,2.39,0
60.39,3.05,-2.72,10.22,6.55,44.73,117.07,2.4,0
61.29,3.05,-1.62,10.36,7.93,42.88,117.13,2.41,0
61.06,3.05,-1.6,10.35,7.95,39.28,114.45,2.41,0
62.5,3.05,-1.71,10.33,7.96,16.49,98.73,2.43,0
62.78,3.05,-1.69,10.31,7.22,14.27,96.13,2.44,0
62.84,3.05,-1.67,10.3,7.15,11.54,107.47,2.45,0
63.94,3.05,-1.65,10.27,7.15,24.22,105.95,2.47,0
64.0,3.05,-1.63,10.23,7.16,21.96,105.64,2.48,0
63.55,3.05,-1.61,10.22,7.17,17.38,103.91,2.48,0
64.71,3.05,-1.58,9.66,5.59,13.25,101.25,2.51,0
64.63,3.05,-1.56,9.41,4.88,9.54,98.59,2.52,0
65.57,3.05,-1.54,9.41,4.84,8.09,97.06,2.54,0
65.44,3.05,-1.52,8.9,5.95,12.32,96.06,2.55,0
65.32,3.05,-1.5,8.86,6.04,14.01,102.84,2.55,0
66.39,3.05,-1.47,8.87,6.01,16.07,95.07,2.57,0
66.46,3.05,-1.45,8.87,5.97,16.25,84.44,2.57,0
66.53,3.05,-0.34,12.26,7.24,28.5,86.33,2.58,0
67.87,15.29,-0.31,12.24,7.08,24.68,87.78,2.58,0
67.08,15.45,-0.28,12.23,6.92,30.41,87.39,2.58,0
67.36,3.05,-0.24,12.21,6.77,24.9,81.22,2.57,0
68.79,3.05,-0.21,12.19,6.61,29.34,82.67,2.57,0
69.68,3.05,-0.18,12.16,6.45,43.9,96.55,2.55,0
70.04,3.05,-0.15,12.14,6.29,31.85,96.27,2.52,0
71.03,3.05,-0.11,11.61,8.44,48.54,99.5,2.45,0
71.95,3.05,-0.08,11.6,8.34,49.9,101.81,2.34,0
74.05,3.05,-0.05,11.6,8.25,52.16,101.66,2.18,0
73.57,3.05,-0.01,11.59,8.15,52.26,98.93,2.16,0
75.42,3.05,0.02,11.57,8.05,70.95,107.46,2.13,0
75.98,3.05,0.05,8.12,7.26,62.26,97.43,2.14,0
78.38,3.05,0.09,8.11,7.24,61.43,107.93,2.22,0
79.23,3.05,0.12,8.09,7.23,70.61,102.48,2.32,0
79.29,3.05,0.15,8.08,7.22,78.93,112.39,2.38,0
79.37,3.05,0.19,8.07,7.2,80.09,109.78,2.43,0
79.17,3.05,0.22,9.81,5.85,86.79,115.84,2.46,0
79.33,3.05,0.25,9.78,5.82,92.38,108.52,2.47,0
79.6,3.05,0.29,9.76,5.79,95.89,109.58,2.46,0
79.54,3.05,0.32,9.74,5.76,96.49,110.62,2.43,0
79.7,3.05,0.35,9.71,5.73,106.39,110.65,2.38,0
79.85,3.05,-3.14,13.21,6.29,106.23,114.05,2.35,0
79.82,3.05,-3.12,13.2,6.3,105.87,109.93,2.35,0
80.95,3.05,-3.11,13.2,6.32,105.05,109.44,2.39,0
80.94,3.05,-3.1,13.19,6.34,106.02,109.04,2.41,0
82.43,3.05,-3.08,13.18,6.35,104.75,107.85,2.46,0
83.28,3.05,-2.01,6.3,13.76,104.14,102.94,2.48,0
84.68,3.05,-1.99,6.26,13.75,107.37,101.53,2.49,0
84.68,3.05,-1.97,6.22,13.73,119.79,107.28,2.49,0
85.73,3.05,-1.95,6.18,13.72,122.54,105.93,2.51,0
85.31,3.05,-1.93,6.13,13.7,126.99,104.18,2.52,0
87.85,3.05,-1.91,6.09,13.68,122.51,101.95,2.6,0
87.28,3.05,-1.89,6.05,13.67,120.91,109.37,2.61,0
88.99,3.05,-1.87,6.01,13.65,130.93,106.48,2.67,0
89.57,3.05,-1.85,5.96,13.63,142.45,102.76,2.68,0
89.12,3.05,-1.83,5.92,13.61,150.08,92.4,2.68,0
88.59,3.05,0.34,4.5,14.13,134.14,85.48,2.68,0
88.18,2.88,-0.07,6.07,14.11,113.51,81.64,2.68,0
87.87,2.53,-0.05,6.09,14.01,81.31,83.28,2.68,0
87.45,2.19,-0.03,9.1,11.35,79.1,75.71,2.68,0
87.61,1.79,-0.01,9.14,11.28,47.47,69.31,2.68,0
87.8,1.39,0.01,8.81,10.08,22.4,63.11,2.68,0
87.96,1.22,0.01,8.0,7.4,12.91,64.15,2.68,0
87.83,1.21,0.02,8.06,7.32,5.74,60.73,2.68,0
87.91,1.2,0.03,8.13,7.25,0.94,57.52,2.68,0
88.02,1.1,0.05,8.18,7.17,0.0,46.39,2.68,0
88.15,9.01,0.0,-0.86,-2.31,0.0,47.53,2.68,0
88.28,9.09,0.02,-1.58,-2.57,0.0,45.73,2.68,0
86.81,9.15,0.04,-1.59,-2.56,0.0,43.67,2.68,0
83.68,9.06,0.07,-1.62,-2.54,0.0,42.66,2.67,0
81.1,8.93,0.12,-1.65,-2.53,0.0,42.97,2.66,0
79.64,8.79,0.16,-1.68,-2.51,0.0,44.37,2.65,0
78.7,22.44,0.3,-1.89,-2.38,0.0,46.78,2.65,0
77.55,22.26,0.35,2.9,-5.54,-0.0,49.84,2.64,0
76.44,22.25,0.37,2.24,-5.25,-0.01,53.02,2.64,0
75.46,22.08,0.41,2.18,-5.27,-0.0,55.49,2.63,0
73.82,21.94,1.5,1.08,-1.47,-0.01,59.24,2.63,0
75.01,21.81,1.79,1.26,-1.32,1.03,82.61,2.63,0
73.91,21.7,1.78,1.28,-1.31,1.03,83.33,2.63,0
72.85,21.58,1.78,1.29,-1.3,4.9,88.13,2.62,0
70.99,21.46,1.77,1.3,-1.29,18.48,103.96,2.61,0
69.71,21.34,1.64,1.44,-2.44,22.48,108.23,2.61,0
68.77,0.09,1.35,0.73,2.68,33.18,129.25,2.6,0
70.39,0.1,1.27,0.84,3.5,41.04,127.12,2.61,0
70.58,0.1,1.26,0.86,3.49,41.78,111.66,2.61,0
68.47,0.1,1.26,0.87,3.48,46.48,101.11,2.6,0
67.74,0.1,-2.1,0.89,3.48,29.12,84.89,2.6,0
77.54,0.1,-2.11,0.9,3.47,38.23,86.63,2.64,0
77.43,0.1,-2.11,0.92,3.46,13.37,70.39,2.64,0
77.33,0.1,-2.12,0.93,3.45,11.62,64.78,2.64,0
77.22,0.1,-1.28,0.11,6.14,21.18,68.5,2.64,0
84.08,0.1,-1.26,0.09,6.14,32.45,71.56,2.67,0
76.78,0.09,-1.24,1.27,3.44,48.06,74.91,2.64,0
74.38,18.94,2.49,3.4,-2.6,41.9,66.16,2.63,0
76.14,18.74,2.47,3.37,-2.6,6.21,65.58,2.64,0
81.69,0.03,-1.1,1.61,4.13,69.1,84.93,2.66,0
81.08,0.02,-4.55,0.56,2.29,76.0,86.96,2.66,0
74.34,17.3,-3.78,9.73,-3.6,16.77,63.09,2.63,0
75.14,16.58,-3.81,9.77,-3.53,22.72,66.08,2.63,0
74.91,15.68,-3.86,9.81,-3.47,25.93,68.61,2.63,0
74.69,15.35,-3.17,9.16,-4.71,86.49,71.51,2.63,0
74.6,14.83,-1.54,7.56,-7.72,99.15,73.54,2.63,0
75.95,14.94,-1.53,7.6,-7.7,90.4,77.19,2.63,0
75.59,15.05,-1.53,7.65,-7.68,79.78,77.6,2.63,0
76.13,15.17,-1.53,8.72,-7.9,124.51,82.46,2.64,0
75.87,15.09,-1.5,8.42,-8.6,146.6,87.05,2.63,0
76.52,15.05,-0.64,7.57,-1.75,153.21,146.47,2.64,0
76.27,14.93,-0.64,7.56,-1.75,119.61,148.94,2.64,0
76.03,14.82,-0.63,7.55,-1.76,102.02,149.03,2.64,0
75.78,14.7,-0.63,7.53,-1.76,87.33,149.48,2.65,0
75.53,14.59,-0.63,7.52,-1.76,79.78,156.76,2.65,0
74.34,14.47,-1.29,8.16,-1.43,137.28,157.0,2.64,0
74.09,14.24,-1.29,8.14,-1.42,112.93,162.96,2.65,0
73.84,14.01,-1.28,8.13,-1.42,106.78,168.45,2.66,0
74.42,13.78,-1.28,8.11,-1.41,94.53,173.95,2.7,0
74.16,13.54,-1.28,8.09,-1.41,80.31,177.23,2.71,0
73.91,13.31,-0.43,7.06,4.21,77.98,164.78,2.73,0
72.65,13.08,-0.44,7.01,4.23,72.68,132.74,2.72,0
72.37,12.85,-0.44,6.96,4.26,67.04,131.57,2.73,0
71.08,12.61,-0.44,6.91,4.28,92.18,122.79,2.72,0
